('a5a4', 'c7c5', 'a4a3', 'c5b4')
('g2g4', 'c7c6', 'g4h5', 'd6d5')
('g2g4', 'c7c6', 'g4h5', 'h4g3')
('g2g4', 'c7c6', 'g4h5', 'h4g4')
('g2g4', 'c7c6', 'g4h5', 'h4g5')
('g2g4', 'c7c6', 'g4h5', 'h4h3')
('g2g4', 'c7c6', 'g4h5', 'h4h5')
('g2g4', 'd6d5', 'a5a4', 'c7c5')
('g2g4', 'd6d5', 'a5a4', 'c7c6')
('g2g4', 'd6d5', 'a5a4', 'd5d4')
('g2g4', 'd6d5', 'a5a4', 'f4f3')
('g2g4', 'd6d5', 'a5a4', 'h4g3')
('g2g4', 'd6d5', 'a5a4', 'h4g4')
('g2g4', 'd6d5', 'a5a4', 'h4g5')
('g2g4', 'd6d5', 'a5a4', 'h4h3')
('g2g4', 'd6d5', 'a5a4', 'h5e5')
('g2g4', 'd6d5', 'a5a4', 'h5f5')
('g2g4', 'd6d5', 'a5a4', 'h5g5')
('g2g4', 'd6d5', 'a5a4', 'h5h6')
('g2g4', 'd6d5', 'a5a4', 'h5h7')
('g2g4', 'd6d5', 'a5a4', 'h5h8')
('g2g4', 'd6d5', 'a5a6', 'c7c5')
('g2g4', 'd6d5', 'a5a6', 'c7c6')
('g2g4', 'd6d5', 'a5a6', 'd5d4')
('g2g4', 'd6d5', 'a5a6', 'f4f3')
('g2g4', 'd6d5', 'a5a6', 'h4g3')
('g2g4', 'd6d5', 'a5a6', 'h4g4')
('g2g4', 'd6d5', 'a5a6', 'h4g5')
('g2g4', 'd6d5', 'a5a6', 'h4h3')
('g2g4', 'd6d5', 'a5a6', 'h5e5')
('g2g4', 'd6d5', 'a5a6', 'h5f5')
('g2g4', 'd6d5', 'a5a6', 'h5g5')
('g2g4', 'd6d5', 'a5a6', 'h5h6')
('g2g4', 'd6d5', 'a5a6', 'h5h7')
('g2g4', 'd6d5', 'a5a6', 'h5h8')
('g2g4', 'd6d5', 'b4a4', 'c7c5')
('g2g4', 'd6d5', 'b4a4', 'c7c6')
('g2g4', 'd6d5', 'b4a4', 'd5d4')
('g2g4', 'd6d5', 'b4a4', 'f4f3')
('g2g4', 'd6d5', 'b4a4', 'h4g3')
('g2g4', 'd6d5', 'b4a4', 'h4g4')
('g2g4', 'd6d5', 'b4a4', 'h4g5')
('g2g4', 'd6d5', 'b4a4', 'h4h3')
('g2g4', 'd6d5', 'b4a4', 'h5e5')
('g2g4', 'd6d5', 'b4a4', 'h5f5')
('g2g4', 'd6d5', 'b4a4', 'h5g5')
('g2g4', 'd6d5', 'b4a4', 'h5h6')
('g2g4', 'd6d5', 'b4a4', 'h5h7')
('g2g4', 'd6d5', 'b4a4', 'h5h8')
('g2g4', 'd6d5', 'b4b1', 'c7c5')
('g2g4', 'd6d5', 'b4b1', 'c7c6')
('g2g4', 'd6d5', 'b4b1', 'd5d4')
('g2g4', 'd6d5', 'b4b1', 'f4f3')
('g2g4', 'd6d5', 'b4b1', 'h4g3')
('g2g4', 'd6d5', 'b4b1', 'h4g4')
('g2g4', 'd6d5', 'b4b1', 'h4g5')
('g2g4', 'd6d5', 'b4b1', 'h4h3')
('g2g4', 'd6d5', 'b4b1', 'h5e5')
('g2g4', 'd6d5', 'b4b1', 'h5f5')
('g2g4', 'd6d5', 'b4b1', 'h5g5')
('g2g4', 'd6d5', 'b4b1', 'h5h6')
('g2g4', 'd6d5', 'b4b1', 'h5h7')
('g2g4', 'd6d5', 'b4b1', 'h5h8')
('g2g4', 'd6d5', 'b4b2', 'c7c5')
('g2g4', 'd6d5', 'b4b2', 'c7c6')
('g2g4', 'd6d5', 'b4b2', 'd5d4')
('g2g4', 'd6d5', 'b4b2', 'f4f3')
('g2g4', 'd6d5', 'b4b2', 'h4g3')
('g2g4', 'd6d5', 'b4b2', 'h4g4')
('g2g4', 'd6d5', 'b4b2', 'h4g5')
('g2g4', 'd6d5', 'b4b2', 'h4h3')
('g2g4', 'd6d5', 'b4b2', 'h5e5')
('g2g4', 'd6d5', 'b4b2', 'h5f5')
('g2g4', 'd6d5', 'b4b2', 'h5g5')
('g2g4', 'd6d5', 'b4b2', 'h5h6')
('g2g4', 'd6d5', 'b4b2', 'h5h7')
('g2g4', 'd6d5', 'b4b2', 'h5h8')
('g2g4', 'd6d5', 'b4b3', 'c7c5')
('g2g4', 'd6d5', 'b4b3', 'c7c6')
('g2g4', 'd6d5', 'b4b3', 'd5d4')
('g2g4', 'd6d5', 'b4b3', 'f4f3')
('g2g4', 'd6d5', 'b4b3', 'h4g4')
('g2g4', 'd6d5', 'b4b3', 'h4g5')
('g2g4', 'd6d5', 'b4b3', 'h5e5')
('g2g4', 'd6d5', 'b4b3', 'h5f5')
('g2g4', 'd6d5', 'b4b3', 'h5g5')
('g2g4', 'd6d5', 'b4b3', 'h5h6')
('g2g4', 'd6d5', 'b4b3', 'h5h7')
('g2g4', 'd6d5', 'b4b3', 'h5h8')
('g2g4', 'd6d5', 'b4c4', 'c7c5')
('g2g4', 'd6d5', 'b4c4', 'c7c6')
('g2g4', 'd6d5', 'b4c4', 'd5c4')
('g2g4', 'd6d5', 'b4c4', 'd5d4')
('g2g4', 'd6d5', 'b4c4', 'f4f3')
('g2g4', 'd6d5', 'b4c4', 'h4g3')
('g2g4', 'd6d5', 'b4c4', 'h4g4')
('g2g4', 'd6d5', 'b4c4', 'h4g5')
('g2g4', 'd6d5', 'b4c4', 'h4h3')
('g2g4', 'd6d5', 'b4c4', 'h5e5')
('g2g4', 'd6d5', 'b4c4', 'h5f5')
('g2g4', 'd6d5', 'b4c4', 'h5g5')
('g2g4', 'd6d5', 'b4c4', 'h5h6')
('g2g4', 'd6d5', 'b4c4', 'h5h7')
('g2g4', 'd6d5', 'b4c4', 'h5h8')
('g2g4', 'd6d5', 'b4d4', 'c7c5')
('g2g4', 'd6d5', 'b4d4', 'c7c6')
('g2g4', 'd6d5', 'b4d4', 'f4f3')
('g2g4', 'd6d5', 'b4d4', 'h4g3')
('g2g4', 'd6d5', 'b4d4', 'h4g4')
('g2g4', 'd6d5', 'b4d4', 'h4g5')
('g2g4', 'd6d5', 'b4d4', 'h4h3')
('g2g4', 'd6d5', 'b4d4', 'h5e5')
('g2g4', 'd6d5', 'b4d4', 'h5f5')
('g2g4', 'd6d5', 'b4d4', 'h5g5')
('g2g4', 'd6d5', 'b4d4', 'h5h6')
('g2g4', 'd6d5', 'b4d4', 'h5h7')
('g2g4', 'd6d5', 'b4d4', 'h5h8')
('g2g4', 'd6d5', 'b4e4', 'c7c5')
('g2g4', 'd6d5', 'b4e4', 'c7c6')
('g2g4', 'd6d5', 'b4e4', 'd5d4')
('g2g4', 'd6d5', 'b4e4', 'd5e4')
('g2g4', 'd6d5', 'b4e4', 'f4f3')
('g2g4', 'd6d5', 'b4e4', 'h4g3')
('g2g4', 'd6d5', 'b4e4', 'h4g4')
('g2g4', 'd6d5', 'b4e4', 'h4g5')
('g2g4', 'd6d5', 'b4e4', 'h4h3')
('g2g4', 'd6d5', 'b4e4', 'h5e5')
('g2g4', 'd6d5', 'b4e4', 'h5f5')
('g2g4', 'd6d5', 'b4e4', 'h5g5')
('g2g4', 'd6d5', 'b4e4', 'h5h6')
('g2g4', 'd6d5', 'b4e4', 'h5h7')
('g2g4', 'd6d5', 'b4e4', 'h5h8')
('g2g4', 'd6d5', 'b4f4', 'c7c5')
('g2g4', 'd6d5', 'b4f4', 'c7c6')
('g2g4', 'd6d5', 'b4f4', 'd5d4')
('g2g4', 'd6d5', 'b4f4', 'h4g3')
('g2g4', 'd6d5', 'b4f4', 'h4g5')
('g2g4', 'd6d5', 'b4f4', 'h4h3')
('g2g4', 'd6d5', 'b4f4', 'h5e5')
('g2g4', 'd6d5', 'b4f4', 'h5f5')
('g2g4', 'd6d5', 'b4f4', 'h5g5')
('g2g4', 'd6d5', 'b4f4', 'h5h6')
('g2g4', 'd6d5', 'b4f4', 'h5h7')
('g2g4', 'd6d5', 'b4f4', 'h5h8')
('g2g4', 'd6d5', 'b5b6', 'c7b6')
('g2g4', 'd6d5', 'b5b6', 'c7c5')
('g2g4', 'd6d5', 'b5b6', 'c7c6')
('g2g4', 'd6d5', 'b5b6', 'd5d4')
('g2g4', 'd6d5', 'b5b6', 'f4f3')
('g2g4', 'd6d5', 'b5b6', 'h4g3')
('g2g4', 'd6d5', 'b5b6', 'h4g4')
('g2g4', 'd6d5', 'b5b6', 'h4g5')
('g2g4', 'd6d5', 'b5b6', 'h4h3')
('g2g4', 'd6d5', 'b5b6', 'h5e5')
('g2g4', 'd6d5', 'b5b6', 'h5f5')
('g2g4', 'd6d5', 'b5b6', 'h5g5')
('g2g4', 'd6d5', 'b5b6', 'h5h6')
('g2g4', 'd6d5', 'b5b6', 'h5h7')
('g2g4', 'd6d5', 'b5b6', 'h5h8')
('g2g4', 'd6d5', 'e2e3', 'c7c5')
('g2g4', 'd6d5', 'e2e3', 'c7c6')
('g2g4', 'd6d5', 'e2e3', 'd5d4')
('g2g4', 'd6d5', 'e2e3', 'f4e3')
('g2g4', 'd6d5', 'e2e3', 'f4f3')
('g2g4', 'd6d5', 'e2e3', 'h4g3')
('g2g4', 'd6d5', 'e2e3', 'h4g4')
('g2g4', 'd6d5', 'e2e3', 'h4g5')
('g2g4', 'd6d5', 'e2e3', 'h4h3')
('g2g4', 'd6d5', 'e2e3', 'h5e5')
('g2g4', 'd6d5', 'e2e3', 'h5f5')
('g2g4', 'd6d5', 'e2e3', 'h5g5')
('g2g4', 'd6d5', 'e2e3', 'h5h6')
('g2g4', 'd6d5', 'e2e3', 'h5h7')
('g2g4', 'd6d5', 'e2e3', 'h5h8')
('g2g4', 'd6d5', 'e2e4', 'c7c5')
('g2g4', 'd6d5', 'e2e4', 'c7c6')
('g2g4', 'd6d5', 'e2e4', 'd5d4')
('g2g4', 'd6d5', 'e2e4', 'd5e4')
('g2g4', 'd6d5', 'e2e4', 'f4e3')
('g2g4', 'd6d5', 'e2e4', 'f4f3')
('g2g4', 'd6d5', 'e2e4', 'h4g3')
('g2g4', 'd6d5', 'e2e4', 'h4g4')
('g2g4', 'd6d5', 'e2e4', 'h4g5')
('g2g4', 'd6d5', 'e2e4', 'h4h3')
('g2g4', 'd6d5', 'e2e4', 'h5e5')
('g2g4', 'd6d5', 'e2e4', 'h5f5')
('g2g4', 'd6d5', 'e2e4', 'h5g5')
('g2g4', 'd6d5', 'e2e4', 'h5h6')
('g2g4', 'd6d5', 'e2e4', 'h5h7')
('g2g4', 'd6d5', 'e2e4', 'h5h8')
('g2g4', 'd6d5', 'g4g5', 'c7c5')
('g2g4', 'd6d5', 'g4g5', 'c7c6')
('g2g4', 'd6d5', 'g4g5', 'd5d4')
('g2g4', 'd6d5', 'g4g5', 'h4g3')
('g2g4', 'd6d5', 'g4g5', 'h4g4')
('g2g4', 'd6d5', 'g4g5', 'h4g5')
('g2g4', 'd6d5', 'g4g5', 'h4h3')
('g2g4', 'd6d5', 'g4g5', 'h5g5')
('g2g4', 'd6d5', 'g4g5', 'h5h6')
('g2g4', 'd6d5', 'g4g5', 'h5h7')
('g2g4', 'd6d5', 'g4g5', 'h5h8')
('g2g4', 'd6d5', 'g4h5', 'c7c5')
('g2g4', 'd6d5', 'g4h5', 'c7c6')
('g2g4', 'd6d5', 'g4h5', 'd5d4')
('g2g4', 'd6d5', 'g4h5', 'h4g3')
('g2g4', 'd6d5', 'g4h5', 'h4g4')
('g2g4', 'd6d5', 'g4h5', 'h4g5')
('g2g4', 'd6d5', 'g4h5', 'h4h3')
('g2g4', 'd6d5', 'g4h5', 'h4h5')
('g2g4', 'f4f3', 'a5a4', 'c7c5')
('g2g4', 'f4f3', 'a5a4', 'c7c6')
('g2g4', 'f4f3', 'a5a4', 'd6d5')
('g2g4', 'f4f3', 'a5a4', 'f3e2')
('g2g4', 'f4f3', 'a5a4', 'f3f2')
('g2g4', 'f4f3', 'a5a4', 'h4g3')
('g2g4', 'f4f3', 'a5a4', 'h4g5')
('g2g4', 'f4f3', 'a5a4', 'h4h3')
('g2g4', 'f4f3', 'a5a4', 'h5b5')
('g2g4', 'f4f3', 'a5a4', 'h5c5')
('g2g4', 'f4f3', 'a5a4', 'h5d5')
('g2g4', 'f4f3', 'a5a4', 'h5e5')
('g2g4', 'f4f3', 'a5a4', 'h5f5')
('g2g4', 'f4f3', 'a5a4', 'h5g5')
('g2g4', 'f4f3', 'a5a4', 'h5h6')
('g2g4', 'f4f3', 'a5a4', 'h5h7')
('g2g4', 'f4f3', 'a5a4', 'h5h8')
('g2g4', 'f4f3', 'a5a6', 'c7c5')
('g2g4', 'f4f3', 'a5a6', 'c7c6')
('g2g4', 'f4f3', 'a5a6', 'd6d5')
('g2g4', 'f4f3', 'a5a6', 'f3e2')
('g2g4', 'f4f3', 'a5a6', 'f3f2')
('g2g4', 'f4f3', 'a5a6', 'h4g3')
('g2g4', 'f4f3', 'a5a6', 'h4g5')
('g2g4', 'f4f3', 'a5a6', 'h4h3')
('g2g4', 'f4f3', 'a5a6', 'h5b5')
('g2g4', 'f4f3', 'a5a6', 'h5c5')
('g2g4', 'f4f3', 'a5a6', 'h5d5')
('g2g4', 'f4f3', 'a5a6', 'h5e5')
('g2g4', 'f4f3', 'a5a6', 'h5f5')
('g2g4', 'f4f3', 'a5a6', 'h5g5')
('g2g4', 'f4f3', 'a5a6', 'h5h6')
('g2g4', 'f4f3', 'a5a6', 'h5h7')
('g2g4', 'f4f3', 'a5a6', 'h5h8')
('g2g4', 'f4f3', 'b4a4', 'c7c5')
('g2g4', 'f4f3', 'b4a4', 'c7c6')
('g2g4', 'f4f3', 'b4a4', 'd6d5')
('g2g4', 'f4f3', 'b4a4', 'f3e2')
('g2g4', 'f4f3', 'b4a4', 'f3f2')
('g2g4', 'f4f3', 'b4a4', 'h4g3')
('g2g4', 'f4f3', 'b4a4', 'h4g5')
('g2g4', 'f4f3', 'b4a4', 'h4h3')
('g2g4', 'f4f3', 'b4a4', 'h5b5')
('g2g4', 'f4f3', 'b4a4', 'h5c5')
('g2g4', 'f4f3', 'b4a4', 'h5d5')
('g2g4', 'f4f3', 'b4a4', 'h5e5')
('g2g4', 'f4f3', 'b4a4', 'h5f5')
('g2g4', 'f4f3', 'b4a4', 'h5g5')
('g2g4', 'f4f3', 'b4a4', 'h5h6')
('g2g4', 'f4f3', 'b4a4', 'h5h7')
('g2g4', 'f4f3', 'b4a4', 'h5h8')
('g2g4', 'f4f3', 'b4b1', 'c7c5')
('g2g4', 'f4f3', 'b4b1', 'c7c6')
('g2g4', 'f4f3', 'b4b1', 'd6d5')
('g2g4', 'f4f3', 'b4b1', 'f3e2')
('g2g4', 'f4f3', 'b4b1', 'f3f2')
('g2g4', 'f4f3', 'b4b1', 'h4g3')
('g2g4', 'f4f3', 'b4b1', 'h4g4')
('g2g4', 'f4f3', 'b4b1', 'h4g5')
('g2g4', 'f4f3', 'b4b1', 'h4h3')
('g2g4', 'f4f3', 'b4b1', 'h5b5')
('g2g4', 'f4f3', 'b4b1', 'h5c5')
('g2g4', 'f4f3', 'b4b1', 'h5d5')
('g2g4', 'f4f3', 'b4b1', 'h5e5')
('g2g4', 'f4f3', 'b4b1', 'h5f5')
('g2g4', 'f4f3', 'b4b1', 'h5g5')
('g2g4', 'f4f3', 'b4b1', 'h5h6')
('g2g4', 'f4f3', 'b4b1', 'h5h7')
('g2g4', 'f4f3', 'b4b1', 'h5h8')
('g2g4', 'f4f3', 'b4b2', 'c7c5')
('g2g4', 'f4f3', 'b4b2', 'c7c6')
('g2g4', 'f4f3', 'b4b2', 'd6d5')
('g2g4', 'f4f3', 'b4b2', 'f3e2')
('g2g4', 'f4f3', 'b4b2', 'f3f2')
('g2g4', 'f4f3', 'b4b2', 'h4g3')
('g2g4', 'f4f3', 'b4b2', 'h4g4')
('g2g4', 'f4f3', 'b4b2', 'h4g5')
('g2g4', 'f4f3', 'b4b2', 'h4h3')
('g2g4', 'f4f3', 'b4b2', 'h5b5')
('g2g4', 'f4f3', 'b4b2', 'h5c5')
('g2g4', 'f4f3', 'b4b2', 'h5d5')
('g2g4', 'f4f3', 'b4b2', 'h5e5')
('g2g4', 'f4f3', 'b4b2', 'h5f5')
('g2g4', 'f4f3', 'b4b2', 'h5g5')
('g2g4', 'f4f3', 'b4b2', 'h5h6')
('g2g4', 'f4f3', 'b4b2', 'h5h7')
('g2g4', 'f4f3', 'b4b2', 'h5h8')
('g2g4', 'f4f3', 'b4b3', 'c7c5')
('g2g4', 'f4f3', 'b4b3', 'c7c6')
('g2g4', 'f4f3', 'b4b3', 'd6d5')
('g2g4', 'f4f3', 'b4b3', 'f3e2')
('g2g4', 'f4f3', 'b4b3', 'f3f2')
('g2g4', 'f4f3', 'b4b3', 'h4g3')
('g2g4', 'f4f3', 'b4b3', 'h4g4')
('g2g4', 'f4f3', 'b4b3', 'h4g5')
('g2g4', 'f4f3', 'b4b3', 'h4h3')
('g2g4', 'f4f3', 'b4b3', 'h5b5')
('g2g4', 'f4f3', 'b4b3', 'h5c5')
('g2g4', 'f4f3', 'b4b3', 'h5d5')
('g2g4', 'f4f3', 'b4b3', 'h5e5')
('g2g4', 'f4f3', 'b4b3', 'h5f5')
('g2g4', 'f4f3', 'b4b3', 'h5g5')
('g2g4', 'f4f3', 'b4b3', 'h5h6')
('g2g4', 'f4f3', 'b4b3', 'h5h7')
('g2g4', 'f4f3', 'b4b3', 'h5h8')
('g2g4', 'f4f3', 'b4c4', 'c7c5')
('g2g4', 'f4f3', 'b4c4', 'c7c6')
('g2g4', 'f4f3', 'b4c4', 'd6d5')
('g2g4', 'f4f3', 'b4c4', 'f3e2')
('g2g4', 'f4f3', 'b4c4', 'f3f2')
('g2g4', 'f4f3', 'b4c4', 'h4g3')
('g2g4', 'f4f3', 'b4c4', 'h4g5')
('g2g4', 'f4f3', 'b4c4', 'h4h3')
('g2g4', 'f4f3', 'b4c4', 'h5b5')
('g2g4', 'f4f3', 'b4c4', 'h5c5')
('g2g4', 'f4f3', 'b4c4', 'h5d5')
('g2g4', 'f4f3', 'b4c4', 'h5e5')
('g2g4', 'f4f3', 'b4c4', 'h5f5')
('g2g4', 'f4f3', 'b4c4', 'h5g5')
('g2g4', 'f4f3', 'b4c4', 'h5h6')
('g2g4', 'f4f3', 'b4c4', 'h5h7')
('g2g4', 'f4f3', 'b4c4', 'h5h8')
('g2g4', 'f4f3', 'b4d4', 'c7c5')
('g2g4', 'f4f3', 'b4d4', 'c7c6')
('g2g4', 'f4f3', 'b4d4', 'd6d5')
('g2g4', 'f4f3', 'b4d4', 'f3e2')
('g2g4', 'f4f3', 'b4d4', 'f3f2')
('g2g4', 'f4f3', 'b4d4', 'h4g3')
('g2g4', 'f4f3', 'b4d4', 'h4g5')
('g2g4', 'f4f3', 'b4d4', 'h4h3')
('g2g4', 'f4f3', 'b4d4', 'h5b5')
('g2g4', 'f4f3', 'b4d4', 'h5c5')
('g2g4', 'f4f3', 'b4d4', 'h5d5')
('g2g4', 'f4f3', 'b4d4', 'h5e5')
('g2g4', 'f4f3', 'b4d4', 'h5f5')
('g2g4', 'f4f3', 'b4d4', 'h5g5')
('g2g4', 'f4f3', 'b4d4', 'h5h6')
('g2g4', 'f4f3', 'b4d4', 'h5h7')
('g2g4', 'f4f3', 'b4d4', 'h5h8')
('g2g4', 'f4f3', 'b4e4', 'c7c5')
('g2g4', 'f4f3', 'b4e4', 'c7c6')
('g2g4', 'f4f3', 'b4e4', 'd6d5')
('g2g4', 'f4f3', 'b4e4', 'f3e2')
('g2g4', 'f4f3', 'b4e4', 'f3f2')
('g2g4', 'f4f3', 'b4e4', 'h4g3')
('g2g4', 'f4f3', 'b4e4', 'h4g5')
('g2g4', 'f4f3', 'b4e4', 'h4h3')
('g2g4', 'f4f3', 'b4e4', 'h5b5')
('g2g4', 'f4f3', 'b4e4', 'h5c5')
('g2g4', 'f4f3', 'b4e4', 'h5d5')
('g2g4', 'f4f3', 'b4e4', 'h5e5')
('g2g4', 'f4f3', 'b4e4', 'h5f5')
('g2g4', 'f4f3', 'b4e4', 'h5g5')
('g2g4', 'f4f3', 'b4e4', 'h5h6')
('g2g4', 'f4f3', 'b4e4', 'h5h7')
('g2g4', 'f4f3', 'b4e4', 'h5h8')
('g2g4', 'f4f3', 'b4f4', 'c7c5')
('g2g4', 'f4f3', 'b4f4', 'c7c6')
('g2g4', 'f4f3', 'b4f4', 'd6d5')
('g2g4', 'f4f3', 'b4f4', 'f3e2')
('g2g4', 'f4f3', 'b4f4', 'f3f2')
('g2g4', 'f4f3', 'b4f4', 'h4g3')
('g2g4', 'f4f3', 'b4f4', 'h4g5')
('g2g4', 'f4f3', 'b4f4', 'h4h3')
('g2g4', 'f4f3', 'b4f4', 'h5b5')
('g2g4', 'f4f3', 'b4f4', 'h5c5')
('g2g4', 'f4f3', 'b4f4', 'h5d5')
('g2g4', 'f4f3', 'b4f4', 'h5e5')
('g2g4', 'f4f3', 'b4f4', 'h5f5')
('g2g4', 'f4f3', 'b4f4', 'h5g5')
('g2g4', 'f4f3', 'b4f4', 'h5h6')
('g2g4', 'f4f3', 'b4f4', 'h5h7')
('g2g4', 'f4f3', 'b4f4', 'h5h8')
('g2g4', 'f4f3', 'e2e3', 'c7c5')
('g2g4', 'f4f3', 'e2e3', 'c7c6')
('g2g4', 'f4f3', 'e2e3', 'd6d5')
('g2g4', 'f4f3', 'e2e3', 'f3f2')
('g2g4', 'f4f3', 'e2e3', 'h4g3')
('g2g4', 'f4f3', 'e2e3', 'h4g5')
('g2g4', 'f4f3', 'e2e3', 'h4h3')
('g2g4', 'f4f3', 'e2e3', 'h5b5')
('g2g4', 'f4f3', 'e2e3', 'h5c5')
('g2g4', 'f4f3', 'e2e3', 'h5d5')
('g2g4', 'f4f3', 'e2e3', 'h5e5')
('g2g4', 'f4f3', 'e2e3', 'h5f5')
('g2g4', 'f4f3', 'e2e3', 'h5g5')
('g2g4', 'f4f3', 'e2e3', 'h5h6')
('g2g4', 'f4f3', 'e2e3', 'h5h7')
('g2g4', 'f4f3', 'e2e3', 'h5h8')
('g2g4', 'f4f3', 'e2e4', 'c7c5')
('g2g4', 'f4f3', 'e2e4', 'c7c6')
('g2g4', 'f4f3', 'e2e4', 'd6d5')
('g2g4', 'f4f3', 'e2e4', 'f3f2')
('g2g4', 'f4f3', 'e2e4', 'h4g3')
('g2g4', 'f4f3', 'e2e4', 'h4g4')
('g2g4', 'f4f3', 'e2e4', 'h4g5')
('g2g4', 'f4f3', 'e2e4', 'h4h3')
('g2g4', 'f4f3', 'e2e4', 'h5b5')
('g2g4', 'f4f3', 'e2e4', 'h5c5')
('g2g4', 'f4f3', 'e2e4', 'h5d5')
('g2g4', 'f4f3', 'e2e4', 'h5e5')
('g2g4', 'f4f3', 'e2e4', 'h5f5')
('g2g4', 'f4f3', 'e2e4', 'h5g5')
('g2g4', 'f4f3', 'e2e4', 'h5h6')
('g2g4', 'f4f3', 'e2e4', 'h5h7')
('g2g4', 'f4f3', 'e2e4', 'h5h8')
('g2g4', 'f4f3', 'e2f3', 'c7c5')
('g2g4', 'f4f3', 'e2f3', 'c7c6')
('g2g4', 'f4f3', 'e2f3', 'd6d5')
('g2g4', 'f4f3', 'e2f3', 'h4g3')
('g2g4', 'f4f3', 'e2f3', 'h4g5')
('g2g4', 'f4f3', 'e2f3', 'h4h3')
('g2g4', 'f4f3', 'e2f3', 'h5b5')
('g2g4', 'f4f3', 'e2f3', 'h5c5')
('g2g4', 'f4f3', 'e2f3', 'h5d5')
('g2g4', 'f4f3', 'e2f3', 'h5e5')
('g2g4', 'f4f3', 'e2f3', 'h5f5')
('g2g4', 'f4f3', 'e2f3', 'h5g5')
('g2g4', 'f4f3', 'e2f3', 'h5h6')
('g2g4', 'f4f3', 'e2f3', 'h5h7')
('g2g4', 'f4f3', 'e2f3', 'h5h8')
('g2g4', 'f4f3', 'g4g5', 'h4g3')
('g2g4', 'f4f3', 'g4g5', 'h4g5')
('g2g4', 'f4f3', 'g4g5', 'h4h3')
('g2g4', 'f4f3', 'g4h5', 'h4g3')
('g2g4', 'f4f3', 'g4h5', 'h4g5')
('g2g4', 'f4f3', 'g4h5', 'h4h3')
('g2g4', 'f4f3', 'g4h5', 'h4h5')
('g2g4', 'h4g3', 'a5a4', 'c7c5')
('g2g4', 'h4g3', 'a5a4', 'c7c6')
('g2g4', 'h4g3', 'a5a4', 'd6d5')
('g2g4', 'h4g3', 'a5a4', 'f4f3')
('g2g4', 'h4g3', 'a5a4', 'g3f2')
('g2g4', 'h4g3', 'a5a4', 'g3g2')
('g2g4', 'h4g3', 'a5a4', 'g3g4')
('g2g4', 'h4g3', 'a5a4', 'g3h2')
('g2g4', 'h4g3', 'a5a4', 'g3h3')
('g2g4', 'h4g3', 'a5a4', 'g3h4')
('g2g4', 'h4g3', 'a5a4', 'h5b5')
('g2g4', 'h4g3', 'a5a4', 'h5c5')
('g2g4', 'h4g3', 'a5a4', 'h5d5')
('g2g4', 'h4g3', 'a5a4', 'h5e5')
('g2g4', 'h4g3', 'a5a4', 'h5f5')
('g2g4', 'h4g3', 'a5a4', 'h5g5')
('g2g4', 'h4g3', 'a5a4', 'h5h1')
('g2g4', 'h4g3', 'a5a4', 'h5h2')
('g2g4', 'h4g3', 'a5a4', 'h5h3')
('g2g4', 'h4g3', 'a5a4', 'h5h4')
('g2g4', 'h4g3', 'a5a4', 'h5h6')
('g2g4', 'h4g3', 'a5a4', 'h5h7')
('g2g4', 'h4g3', 'a5a4', 'h5h8')
('g2g4', 'h4g3', 'a5a6', 'c7c5')
('g2g4', 'h4g3', 'a5a6', 'c7c6')
('g2g4', 'h4g3', 'a5a6', 'd6d5')
('g2g4', 'h4g3', 'a5a6', 'f4f3')
('g2g4', 'h4g3', 'a5a6', 'g3f2')
('g2g4', 'h4g3', 'a5a6', 'g3g2')
('g2g4', 'h4g3', 'a5a6', 'g3g4')
('g2g4', 'h4g3', 'a5a6', 'g3h2')
('g2g4', 'h4g3', 'a5a6', 'g3h3')
('g2g4', 'h4g3', 'a5a6', 'g3h4')
('g2g4', 'h4g3', 'a5a6', 'h5b5')
('g2g4', 'h4g3', 'a5a6', 'h5c5')
('g2g4', 'h4g3', 'a5a6', 'h5d5')
('g2g4', 'h4g3', 'a5a6', 'h5e5')
('g2g4', 'h4g3', 'a5a6', 'h5f5')
('g2g4', 'h4g3', 'a5a6', 'h5g5')
('g2g4', 'h4g3', 'a5a6', 'h5h1')
('g2g4', 'h4g3', 'a5a6', 'h5h2')
('g2g4', 'h4g3', 'a5a6', 'h5h3')
('g2g4', 'h4g3', 'a5a6', 'h5h4')
('g2g4', 'h4g3', 'a5a6', 'h5h6')
('g2g4', 'h4g3', 'a5a6', 'h5h7')
('g2g4', 'h4g3', 'a5a6', 'h5h8')
('g2g4', 'h4g3', 'b4a4', 'c7c5')
('g2g4', 'h4g3', 'b4a4', 'c7c6')
('g2g4', 'h4g3', 'b4a4', 'd6d5')
('g2g4', 'h4g3', 'b4a4', 'f4f3')
('g2g4', 'h4g3', 'b4a4', 'g3f2')
('g2g4', 'h4g3', 'b4a4', 'g3g2')
('g2g4', 'h4g3', 'b4a4', 'g3g4')
('g2g4', 'h4g3', 'b4a4', 'g3h2')
('g2g4', 'h4g3', 'b4a4', 'g3h3')
('g2g4', 'h4g3', 'b4a4', 'g3h4')
('g2g4', 'h4g3', 'b4a4', 'h5b5')
('g2g4', 'h4g3', 'b4a4', 'h5c5')
('g2g4', 'h4g3', 'b4a4', 'h5d5')
('g2g4', 'h4g3', 'b4a4', 'h5e5')
('g2g4', 'h4g3', 'b4a4', 'h5f5')
('g2g4', 'h4g3', 'b4a4', 'h5g5')
('g2g4', 'h4g3', 'b4a4', 'h5h1')
